experiment,scenario,label_cs,description,repetition,seed,draws,tickets_sold_per_draw,prize_pool_share,jackpot_cap,jackpot_share,class11_share,class12_share,total_ticket_sales,total_prize_pool,total_actual_payout,total_actual_upper_tier_payout,jackpot_hits,jackpot_cap_hits,cap_reach_count,total_overflow_to_class2,total_overflow_to_class3,max_jackpot_fund_observed,final_jackpot_carryover,average_jackpot_available,average_total_payout,payout_std_dev,upper_tier_payout_std_dev,average_rollover_length,longest_rollover_length,average_time_to_cap
h3_prize_structure,structure_standard,Standardní,Oficiální rozdělení fondu mezi výherní třídy.,1,350426,1000,10000000,0.5,120000000.0,0.36,0.0675,0.203,20000000000.0,10000000000.0,8878600000.0,4723600000.0,71,19,4,63600000.0,0.0,120000000.0,10800000.0,41364000.0,8878600.0,16125748.895477692,16125748.895477692,13.46376811594203,44,34
h3_prize_structure,structure_standard,Standardní,Oficiální rozdělení fondu mezi výherní třídy.,2,350427,1000,10000000,0.5,120000000.0,0.36,0.0675,0.203,20000000000.0,10000000000.0,8785615000.0,4630615000.0,78,53,5,184800000.0,0.0,120000000.0,32400000.0,41302800.0,8785615.0,15077339.085421372,15077339.085421372,12.805555555555555,51,34
h3_prize_structure,structure_standard,Standardní,Oficiální rozdělení fondu mezi výherní třídy.,3,350428,1000,10000000,0.5,120000000.0,0.36,0.0675,0.203,20000000000.0,10000000000.0,8756645000.0,4601645000.0,63,163,7,578400000.0,0.0,120000000.0,18000000.0,53478000.0,8756645.0,15064063.555992287,15064063.555992287,15.360655737704919,94,34
h3_prize_structure,structure_standard,Standardní,Oficiální rozdělení fondu mezi výherní třídy.,4,350429,1000,10000000,0.5,120000000.0,0.36,0.0675,0.203,20000000000.0,10000000000.0,8777875000.0,4622875000.0,64,73,7,254400000.0,0.0,120000000.0,43200000.0,46803600.0,8777875.0,15849545.690945687,15849545.690945687,15.096774193548388,61,34
h3_prize_structure,structure_standard,Standardní,Oficiální rozdělení fondu mezi výherní třídy.,5,350430,1000,10000000,0.5,120000000.0,0.36,0.0675,0.203,20000000000.0,10000000000.0,8729595000.0,4574595000.0,66,106,7,373200000.0,0.0,120000000.0,57600000.0,49291200.0,8729595.0,15530770.697585326,15530770.697585326,16.103448275862068,74,34
h3_prize_structure,structure_standard,Standardní,Oficiální rozdělení fondu mezi výherní třídy.,6,350431,1000,10000000,0.5,120000000.0,0.36,0.0675,0.203,20000000000.0,10000000000.0,8810630000.0,4655630000.0,63,59,5,206400000.0,0.0,120000000.0,0.0,45244800.0,8810630.0,15970673.087039882,15970673.087039882,15.616666666666667,64,34
h3_prize_structure,structure_standard,Standardní,Oficiální rozdělení fondu mezi výherní třídy.,7,350432,1000,10000000,0.5,120000000.0,0.36,0.0675,0.203,20000000000.0,10000000000.0,8648860000.0,4493860000.0,79,86,6,302400000.0,0.0,120000000.0,120000000.0,45826800.0,8648860.0,14898670.561509842,14898670.561509842,12.971830985915492,69,34
h3_prize_structure,structure_standard,Standardní,Oficiální rozdělení fondu mezi výherní třídy.,8,350433,1000,10000000,0.5,120000000.0,0.36,0.0675,0.203,20000000000.0,10000000000.0,8759715000.0,4604715000.0,72,41,4,142800000.0,0.0,120000000.0,100800000.0,43273200.0,8759715.0,15680078.282450473,15680078.282450473,13.44927536231884,46,34
h3_prize_structure,structure_standard,Standardní,Oficiální rozdělení fondu mezi výherní třídy.,9,350434,1000,10000000,0.5,120000000.0,0.36,0.0675,0.203,20000000000.0,10000000000.0,8826045000.0,4671045000.0,58,55,9,187200000.0,0.0,120000000.0,3600000.0,46815600.0,8826045.0,16449993.04963303,16449993.04963303,16.24137931034483,47,34
h3_prize_structure,structure_standard,Standardní,Oficiální rozdělení fondu mezi výherní třídy.,10,350435,1000,10000000,0.5,120000000.0,0.36,0.0675,0.203,20000000000.0,10000000000.0,8791730000.0,4636730000.0,66,61,7,211200000.0,0.0,120000000.0,46800000.0,45871200.0,8791730.0,15972341.361149905,15972341.361149905,14.825396825396826,71,34
h3_prize_structure,structure_standard,Standardní,Oficiální rozdělení fondu mezi výherní třídy.,11,350436,1000,10000000,0.5,120000000.0,0.36,0.0675,0.203,20000000000.0,10000000000.0,8848205000.0,4693205000.0,77,47,4,164400000.0,0.0,120000000.0,0.0,42438000.0,8848205.0,15599035.62573581,15599035.62573581,14.2,53,34
h3_prize_structure,structure_standard,Standardní,Oficiální rozdělení fondu mezi výherní třídy.,12,350437,1000,10000000,0.5,120000000.0,0.36,0.0675,0.203,20000000000.0,10000000000.0,8759175000.0,4604175000.0,81,90,6,316800000.0,0.0,120000000.0,36000000.0,45064800.0,8759175.0,15013982.377916094,15013982.377916094,12.58904109589041,72,34
h3_prize_structure,structure_standard,Standardní,Oficiální rozdělení fondu mezi výherní třídy.,13,350438,1000,10000000,0.5,120000000.0,0.36,0.0675,0.203,20000000000.0,10000000000.0,8767330000.0,4612330000.0,76,49,5,170400000.0,0.0,120000000.0,61200000.0,42626400.0,8767330.0,15539159.675513346,15539159.675513346,12.657534246575343,61,34
h3_prize_structure,structure_standard,Standardní,Oficiální rozdělení fondu mezi výherní třídy.,14,350439,1000,10000000,0.5,120000000.0,0.36,0.0675,0.203,20000000000.0,10000000000.0,8676195000.0,4521195000.0,66,124,8,436800000.0,0.0,120000000.0,120000000.0,51846000.0,8676195.0,15333978.20355093,15333978.20355093,15.064516129032258,68,34
h3_prize_structure,structure_standard,Standardní,Oficiální rozdělení fondu mezi výherní třídy.,15,350440,1000,10000000,0.5,120000000.0,0.36,0.0675,0.203,20000000000.0,10000000000.0,8777590000.0,4622590000.0,82,72,4,254400000.0,0.0,120000000.0,28800000.0,43540800.0,8777590.0,15124192.055838883,15124192.055838883,12.078947368421053,73,34
h3_prize_structure,structure_standard,Standardní,Oficiální rozdělení fondu mezi výherní třídy.,16,350441,1000,10000000,0.5,120000000.0,0.36,0.0675,0.203,20000000000.0,10000000000.0,8760315000.0,4605315000.0,73,54,6,187200000.0,0.0,120000000.0,64800000.0,43700400.0,8760315.0,15648867.033295892,15648867.033295892,13.434782608695652,45,34
h3_prize_structure,structure_standard,Standardní,Oficiální rozdělení fondu mezi výherní třídy.,17,350442,1000,10000000,0.5,120000000.0,0.36,0.0675,0.203,20000000000.0,10000000000.0,8784260000.0,4629260000.0,74,90,7,315600000.0,0.0,120000000.0,18000000.0,47335200.0,8784260.0,15586793.77397417,15586793.77397417,14.030303030303031,73,34
h3_prize_structure,structure_standard,Standardní,Oficiální rozdělení fondu mezi výherní třídy.,18,350443,1000,10000000,0.5,120000000.0,0.36,0.0675,0.203,20000000000.0,10000000000.0,8713290000.0,4558290000.0,69,102,5,361200000.0,0.0,120000000.0,64800000.0,45829200.0,8713290.0,14712952.145164477,14712952.145164477,13.691176470588236,82,34
h3_prize_structure,structure_standard,Standardní,Oficiální rozdělení fondu mezi výherní třídy.,19,350444,1000,10000000,0.5,120000000.0,0.36,0.0675,0.203,20000000000.0,10000000000.0,8735915000.0,4580915000.0,62,99,6,349200000.0,0.0,120000000.0,32400000.0,49154400.0,8735915.0,15729139.380073374,15729139.380073374,17.054545454545455,63,34
h3_prize_structure,structure_standard,Standardní,Oficiální rozdělení fondu mezi výherní třídy.,20,350445,1000,10000000,0.5,120000000.0,0.36,0.0675,0.203,20000000000.0,10000000000.0,8790965000.0,4635965000.0,64,83,7,290400000.0,0.0,120000000.0,3600000.0,47740800.0,8790965.0,15836983.186319767,15836983.186319767,15.864406779661017,61,34
h3_prize_structure,structure_standard,Standardní,Oficiální rozdělení fondu mezi výherní třídy.,21,350446,1000,10000000,0.5,120000000.0,0.36,0.0675,0.203,20000000000.0,10000000000.0,8628060000.0,4473060000.0,62,198,7,704400000.0,0.0,120000000.0,72000000.0,56382000.0,8628060.0,14587011.987943247,14587011.987943247,15.898305084745763,134,34
h3_prize_structure,structure_standard,Standardní,Oficiální rozdělení fondu mezi výherní třídy.,22,350447,1000,10000000,0.5,120000000.0,0.36,0.0675,0.203,20000000000.0,10000000000.0,8778295000.0,4623295000.0,66,92,7,322800000.0,0.0,120000000.0,14400000.0,46300800.0,8778295.0,15335978.870550618,15335978.870550618,14.825396825396826,66,34
h3_prize_structure,structure_standard,Standardní,Oficiální rozdělení fondu mezi výherní třídy.,23,350448,1000,10000000,0.5,120000000.0,0.36,0.0675,0.203,20000000000.0,10000000000.0,8689175000.0,4534175000.0,50,169,9,597600000.0,0.0,120000000.0,18000000.0,58285200.0,8689175.0,16026371.655629823,16026371.655629823,19.387755102040817,109,34
h3_prize_structure,structure_standard,Standardní,Oficiální rozdělení fondu mezi výherní třídy.,24,350449,1000,10000000,0.5,120000000.0,0.36,0.0675,0.203,20000000000.0,10000000000.0,8699765000.0,4544765000.0,61,175,7,621600000.0,0.0,120000000.0,18000000.0,54018000.0,8699765.0,14759002.111246377,14759002.111246377,16.473684210526315,71,34
h3_prize_structure,structure_standard,Standardní,Oficiální rozdělení fondu mezi výherní třídy.,25,350450,1000,10000000,0.5,120000000.0,0.36,0.0675,0.203,20000000000.0,10000000000.0,8822800000.0,4667800000.0,87,19,4,63600000.0,0.0,120000000.0,28800000.0,36860400.0,8822800.0,15077867.165484646,15077867.165484646,11.134146341463415,40,34
h3_prize_structure,structure_standard,Standardní,Oficiální rozdělení fondu mezi výherní třídy.,26,350451,1000,10000000,0.5,120000000.0,0.36,0.0675,0.203,20000000000.0,10000000000.0,8802035000.0,4647035000.0,72,68,5,238800000.0,0.0,120000000.0,18000000.0,42660000.0,8802035.0,14990036.480401741,14990036.480401741,13.647058823529411,74,34
h3_prize_structure,structure_standard,Standardní,Oficiální rozdělení fondu mezi výherní třídy.,27,350452,1000,10000000,0.5,120000000.0,0.36,0.0675,0.203,20000000000.0,10000000000.0,8674430000.0,4519430000.0,75,102,5,361200000.0,0.0,120000000.0,111600000.0,45760800.0,8674430.0,14516273.35183173,14516273.35183173,12.847222222222221,87,34
h3_prize_structure,structure_standard,Standardní,Oficiální rozdělení fondu mezi výherní třídy.,28,350453,1000,10000000,0.5,120000000.0,0.36,0.0675,0.203,20000000000.0,10000000000.0,8737855000.0,4582855000.0,59,93,5,328800000.0,0.0,120000000.0,39600000.0,47971200.0,8737855.0,15591702.47997232,15591702.47997232,15.683333333333334,77,34
h3_prize_structure,structure_standard,Standardní,Oficiální rozdělení fondu mezi výherní třídy.,29,350454,1000,10000000,0.5,120000000.0,0.36,0.0675,0.203,20000000000.0,10000000000.0,8736515000.0,4581515000.0,64,149,10,524400000.0,0.0,120000000.0,14400000.0,54073200.0,8736515.0,15687777.407261202,15687777.407261202,15.6,66,34
h3_prize_structure,structure_standard,Standardní,Oficiální rozdělení fondu mezi výherní třídy.,30,350455,1000,10000000,0.5,120000000.0,0.36,0.0675,0.203,20000000000.0,10000000000.0,8826270000.0,4671270000.0,79,23,2,80400000.0,0.0,120000000.0,14400000.0,37447200.0,8826270.0,15025416.062029697,15025416.062029697,12.616438356164384,54,34
h3_prize_structure,structure_standard,Standardní,Oficiální rozdělení fondu mezi výherní třídy.,31,350456,1000,10000000,0.5,120000000.0,0.36,0.0675,0.203,20000000000.0,10000000000.0,8805840000.0,4650840000.0,75,79,7,276000000.0,0.0,120000000.0,3600000.0,44967600.0,8805840.0,15351633.596930329,15351633.596930329,13.214285714285714,61,34
h3_prize_structure,structure_standard,Standardní,Oficiální rozdělení fondu mezi výherní třídy.,32,350457,1000,10000000,0.5,120000000.0,0.36,0.0675,0.203,20000000000.0,10000000000.0,8754485000.0,4599485000.0,63,136,6,482400000.0,0.0,120000000.0,18000000.0,50757600.0,8754485.0,15037497.556434548,15037497.556434548,15.616666666666667,82,34
h3_prize_structure,structure_standard,Standardní,Oficiální rozdělení fondu mezi výherní třídy.,33,350458,1000,10000000,0.5,120000000.0,0.36,0.0675,0.203,20000000000.0,10000000000.0,8686630000.0,4531630000.0,76,64,6,223200000.0,0.0,120000000.0,120000000.0,43438800.0,8686630.0,14978866.792688292,14978866.792688292,13.391304347826088,54,34
h3_prize_structure,structure_standard,Standardní,Oficiální rozdělení fondu mezi výherní třídy.,34,350459,1000,10000000,0.5,120000000.0,0.36,0.0675,0.203,20000000000.0,10000000000.0,8819815000.0,4664815000.0,70,42,7,142800000.0,0.0,120000000.0,43200000.0,45254400.0,8819815.0,16455007.14344345,16455007.14344345,13.880597014925373,43,34
h3_prize_structure,structure_standard,Standardní,Oficiální rozdělení fondu mezi výherní třídy.,35,350460,1000,10000000,0.5,120000000.0,0.36,0.0675,0.203,20000000000.0,10000000000.0,8787905000.0,4632905000.0,67,101,7,355200000.0,0.0,120000000.0,14400000.0,48406800.0,8787905.0,15484933.396239553,15484933.396239553,14.80952380952381,61,34
h3_prize_structure,structure_standard,Standardní,Oficiální rozdělení fondu mezi výherní třídy.,36,350461,1000,10000000,0.5,120000000.0,0.36,0.0675,0.203,20000000000.0,10000000000.0,8794125000.0,4639125000.0,66,64,7,222000000.0,0.0,120000000.0,18000000.0,43970400.0,8794125.0,15602187.28446031,15602187.28446031,15.064516129032258,56,34
h3_prize_structure,structure_standard,Standardní,Oficiální rozdělení fondu mezi výherní třídy.,37,350462,1000,10000000,0.5,120000000.0,0.36,0.0675,0.203,20000000000.0,10000000000.0,8758765000.0,4603765000.0,78,76,5,267600000.0,0.0,120000000.0,46800000.0,44095200.0,8758765.0,15163248.980669511,15163248.980669511,12.45945945945946,59,34
h3_prize_structure,structure_standard,Standardní,Oficiální rozdělení fondu mezi výherní třídy.,38,350463,1000,10000000,0.5,120000000.0,0.36,0.0675,0.203,20000000000.0,10000000000.0,8766385000.0,4611385000.0,63,126,5,447600000.0,0.0,120000000.0,18000000.0,51124800.0,8766385.0,15488009.901429396,15488009.901429396,15.88135593220339,122,34
h3_prize_structure,structure_standard,Standardní,Oficiální rozdělení fondu mezi výherní třídy.,39,350464,1000,10000000,0.5,120000000.0,0.36,0.0675,0.203,20000000000.0,10000000000.0,8819645000.0,4664645000.0,77,38,8,127200000.0,0.0,120000000.0,18000000.0,42285600.0,8819645.0,15902945.67207519,15902945.67207519,12.643835616438356,39,34
h3_prize_structure,structure_standard,Standardní,Oficiální rozdělení fondu mezi výherní třídy.,40,350465,1000,10000000,0.5,120000000.0,0.36,0.0675,0.203,20000000000.0,10000000000.0,8666460000.0,4511460000.0,67,171,6,608400000.0,0.0,120000000.0,36000000.0,52794000.0,8666460.0,14547080.939776199,14547080.939776199,14.136363636363637,160,34
h3_prize_structure,structure_standard,Standardní,Oficiální rozdělení fondu mezi výherní třídy.,41,350466,1000,10000000,0.5,120000000.0,0.36,0.0675,0.203,20000000000.0,10000000000.0,8749910000.0,4594910000.0,68,61,8,210000000.0,0.0,120000000.0,64800000.0,44880000.0,8749910.0,15754387.475935077,15754387.475935077,14.5625,50,34
h3_prize_structure,structure_standard,Standardní,Oficiální rozdělení fondu mezi výherní třídy.,42,350467,1000,10000000,0.5,120000000.0,0.36,0.0675,0.203,20000000000.0,10000000000.0,8754630000.0,4599630000.0,80,129,6,457200000.0,0.0,120000000.0,25200000.0,49327200.0,8754630.0,14965550.952540971,14965550.952540971,12.777777777777779,101,34
h3_prize_structure,structure_standard,Standardní,Oficiální rozdělení fondu mezi výherní třídy.,43,350468,1000,10000000,0.5,120000000.0,0.36,0.0675,0.203,20000000000.0,10000000000.0,8800530000.0,4645530000.0,66,81,7,283200000.0,0.0,120000000.0,14400000.0,47983200.0,8800530.0,16048589.419917876,16048589.419917876,14.59375,67,34
h3_prize_structure,structure_standard,Standardní,Oficiální rozdělení fondu mezi výherní třídy.,44,350469,1000,10000000,0.5,120000000.0,0.36,0.0675,0.203,20000000000.0,10000000000.0,8731680000.0,4576680000.0,72,111,6,392400000.0,0.0,120000000.0,46800000.0,46688400.0,8731680.0,14723588.464691615,14723588.464691615,14.06060606060606,54,34
h3_prize_structure,structure_standard,Standardní,Oficiální rozdělení fondu mezi výherní třídy.,45,350470,1000,10000000,0.5,120000000.0,0.36,0.0675,0.203,20000000000.0,10000000000.0,8701310000.0,4546310000.0,66,64,8,220800000.0,0.0,120000000.0,120000000.0,46366800.0,8701310.0,15735812.98293482,15735812.98293482,14.59375,59,34
h3_prize_structure,structure_standard,Standardní,Oficiální rozdělení fondu mezi výherní třídy.,46,350471,1000,10000000,0.5,120000000.0,0.36,0.0675,0.203,20000000000.0,10000000000.0,8833865000.0,4678865000.0,71,38,5,130800000.0,0.0,120000000.0,0.0,42199200.0,8833865.0,15759371.965175992,15759371.965175992,13.084507042253522,47,34
h3_prize_structure,structure_standard,Standardní,Oficiální rozdělení fondu mezi výherní třídy.,47,350472,1000,10000000,0.5,120000000.0,0.36,0.0675,0.203,20000000000.0,10000000000.0,8730910000.0,4575910000.0,83,86,6,302400000.0,0.0,120000000.0,72000000.0,42684000.0,8730910.0,14452581.908499949,14452581.908499949,12.06578947368421,59,34
h3_prize_structure,structure_standard,Standardní,Oficiální rozdělení fondu mezi výherní třídy.,48,350473,1000,10000000,0.5,120000000.0,0.36,0.0675,0.203,20000000000.0,10000000000.0,8824940000.0,4669940000.0,85,32,5,109200000.0,0.0,120000000.0,28800000.0,38667600.0,8824940.0,15149021.186083278,15149021.186083278,12.039473684210526,51,34
h3_prize_structure,structure_standard,Standardní,Oficiální rozdělení fondu mezi výherní třídy.,49,350474,1000,10000000,0.5,120000000.0,0.36,0.0675,0.203,20000000000.0,10000000000.0,8766065000.0,4611065000.0,60,114,6,403200000.0,0.0,120000000.0,36000000.0,50306400.0,8766065.0,15647319.60083819,15647319.60083819,15.666666666666666,60,34
h3_prize_structure,structure_standard,Standardní,Oficiální rozdělení fondu mezi výherní třídy.,50,350475,1000,10000000,0.5,120000000.0,0.36,0.0675,0.203,20000000000.0,10000000000.0,8782420000.0,4627420000.0,65,83,5,292800000.0,0.0,120000000.0,7200000.0,47484000.0,8782420.0,15824112.693721566,15824112.693721566,14.841269841269842,80,34
h3_prize_structure,structure_standard,Standardní,Oficiální rozdělení fondu mezi výherní třídy.,51,350476,1000,10000000,0.5,120000000.0,0.36,0.0675,0.203,20000000000.0,10000000000.0,8782195000.0,4627195000.0,77,67,7,232800000.0,0.0,120000000.0,18000000.0,44744400.0,8782195.0,15680034.212557541,15680034.212557541,12.643835616438356,46,34
h3_prize_structure,structure_standard,Standardní,Oficiální rozdělení fondu mezi výherní třídy.,52,350477,1000,10000000,0.5,120000000.0,0.36,0.0675,0.203,20000000000.0,10000000000.0,8767775000.0,4612775000.0,78,73,5,256800000.0,0.0,120000000.0,18000000.0,44912400.0,8767775.0,15387629.072549643,15387629.072549643,12.985915492957746,73,34
h3_prize_structure,structure_standard,Standardní,Oficiální rozdělení fondu mezi výherní třídy.,53,350478,1000,10000000,0.5,120000000.0,0.36,0.0675,0.203,20000000000.0,10000000000.0,8737925000.0,4582925000.0,72,46,4,160800000.0,0.0,120000000.0,108000000.0,41227200.0,8737925.0,14989275.928789055,14989275.928789055,13.44927536231884,50,34
h3_prize_structure,structure_standard,Standardní,Oficiální rozdělení fondu mezi výherní třídy.,54,350479,1000,10000000,0.5,120000000.0,0.36,0.0675,0.203,20000000000.0,10000000000.0,8658035000.0,4503035000.0,56,175,7,621600000.0,0.0,120000000.0,18000000.0,55771200.0,8658035.0,15284345.836959297,15284345.836959297,17.163636363636364,101,34
h3_prize_structure,structure_standard,Standardní,Oficiální rozdělení fondu mezi výherní třídy.,55,350480,1000,10000000,0.5,120000000.0,0.36,0.0675,0.203,20000000000.0,10000000000.0,8817775000.0,4662775000.0,73,61,6,212400000.0,0.0,120000000.0,3600000.0,44360400.0,8817775.0,15769371.965121979,15769371.965121979,13.056338028169014,52,34
h3_prize_structure,structure_standard,Standardní,Oficiální rozdělení fondu mezi výherní třídy.,56,350481,1000,10000000,0.5,120000000.0,0.36,0.0675,0.203,20000000000.0,10000000000.0,8656235000.0,4501235000.0,58,128,8,451200000.0,0.0,120000000.0,75600000.0,52236000.0,8656235.0,15574533.43281188,15574533.43281188,16.821428571428573,70,34
h3_prize_structure,structure_standard,Standardní,Oficiální rozdělení fondu mezi výherní třídy.,57,350482,1000,10000000,0.5,120000000.0,0.36,0.0675,0.203,20000000000.0,10000000000.0,8808870000.0,4653870000.0,63,55,10,186000000.0,0.0,120000000.0,50400000.0,49093200.0,8808870.0,16999141.851078834,16999141.851078834,16.43859649122807,43,34
h3_prize_structure,structure_standard,Standardní,Oficiální rozdělení fondu mezi výherní třídy.,58,350483,1000,10000000,0.5,120000000.0,0.36,0.0675,0.203,20000000000.0,10000000000.0,8730705000.0,4575705000.0,54,172,8,609600000.0,0.0,120000000.0,46800000.0,57332400.0,8730705.0,15595489.92426897,15595489.92426897,17.849056603773583,79,34
h3_prize_structure,structure_standard,Standardní,Oficiální rozdělení fondu mezi výherní třídy.,59,350484,1000,10000000,0.5,120000000.0,0.36,0.0675,0.203,20000000000.0,10000000000.0,8708980000.0,4553980000.0,72,103,6,363600000.0,0.0,120000000.0,50400000.0,47218800.0,8708980.0,15166677.525404172,15166677.525404172,13.850746268656716,87,34
h3_prize_structure,structure_standard,Standardní,Oficiální rozdělení fondu mezi výherní třídy.,60,350485,1000,10000000,0.5,120000000.0,0.36,0.0675,0.203,20000000000.0,10000000000.0,8792620000.0,4637620000.0,83,73,6,255600000.0,0.0,120000000.0,0.0,43204800.0,8792620.0,15127786.128036052,15127786.128036052,11.756410256410257,57,34
h3_prize_structure,structure_standard,Standardní,Oficiální rozdělení fondu mezi výherní třídy.,61,350486,1000,10000000,0.5,120000000.0,0.36,0.0675,0.203,20000000000.0,10000000000.0,8780220000.0,4625220000.0,76,58,6,201600000.0,0.0,120000000.0,46800000.0,43370400.0,8780220.0,15481925.098371971,15481925.098371971,13.014084507042254,52,34
h3_prize_structure,structure_standard,Standardní,Oficiální rozdělení fondu mezi výherní třídy.,62,350487,1000,10000000,0.5,120000000.0,0.36,0.0675,0.203,20000000000.0,10000000000.0,8768240000.0,4613240000.0,68,108,7,380400000.0,0.0,120000000.0,3600000.0,48289200.0,8768240.0,15373698.185615588,15373698.185615588,14.793650793650794,75,34
h3_prize_structure,structure_standard,Standardní,Oficiální rozdělení fondu mezi výherní třídy.,63,350488,1000,10000000,0.5,120000000.0,0.36,0.0675,0.203,20000000000.0,10000000000.0,8747870000.0,4592870000.0,70,109,6,385200000.0,0.0,120000000.0,14400000.0,46959600.0,8747870.0,14898293.493319964,14898293.493319964,14.090909090909092,68,34
h3_prize_structure,structure_standard,Standardní,Oficiální rozdělení fondu mezi výherní třídy.,64,350489,1000,10000000,0.5,120000000.0,0.36,0.0675,0.203,20000000000.0,10000000000.0,8807445000.0,4652445000.0,67,67,6,234000000.0,0.0,120000000.0,25200000.0,46884000.0,8807445.0,16138609.919908684,16138609.919908684,15.55,52,34
h3_prize_structure,structure_standard,Standardní,Oficiální rozdělení fondu mezi výherní třídy.,65,350490,1000,10000000,0.5,120000000.0,0.36,0.0675,0.203,20000000000.0,10000000000.0,8701770000.0,4546770000.0,78,112,4,398400000.0,0.0,120000000.0,79200000.0,43516800.0,8701770.0,13769925.759316932,13769925.759316932,12.293333333333333,89,34
h3_prize_structure,structure_standard,Standardní,Oficiální rozdělení fondu mezi výherní třídy.,66,350491,1000,10000000,0.5,120000000.0,0.36,0.0675,0.203,20000000000.0,10000000000.0,8780325000.0,4625325000.0,68,86,6,302400000.0,0.0,120000000.0,7200000.0,46827600.0,8780325.0,15622518.944439625,15622518.944439625,14.5625,59,34
h3_prize_structure,structure_standard,Standardní,Oficiální rozdělení fondu mezi výherní třídy.,67,350492,1000,10000000,0.5,120000000.0,0.36,0.0675,0.203,20000000000.0,10000000000.0,8819750000.0,4664750000.0,75,50,4,175200000.0,0.0,120000000.0,46800000.0,41264400.0,8819750.0,15174703.990111306,15174703.990111306,13.214285714285714,56,34
h3_prize_structure,structure_standard,Standardní,Oficiální rozdělení fondu mezi výherní třídy.,68,350493,1000,10000000,0.5,120000000.0,0.36,0.0675,0.203,20000000000.0,10000000000.0,8766580000.0,4611580000.0,84,71,6,248400000.0,0.0,120000000.0,93600000.0,41812800.0,8766580.0,14573789.555349013,14573789.555349013,11.743589743589743,56,34
h3_prize_structure,structure_standard,Standardní,Oficiální rozdělení fondu mezi výherní třídy.,69,350494,1000,10000000,0.5,120000000.0,0.36,0.0675,0.203,20000000000.0,10000000000.0,8762020000.0,4607020000.0,67,124,7,438000000.0,0.0,120000000.0,3600000.0,49561200.0,8762020.0,15233687.502361337,15233687.502361337,14.353846153846154,83,34
h3_prize_structure,structure_standard,Standardní,Oficiální rozdělení fondu mezi výherní třídy.,70,350495,1000,10000000,0.5,120000000.0,0.36,0.0675,0.203,20000000000.0,10000000000.0,8834090000.0,4679090000.0,79,33,3,115200000.0,0.0,120000000.0,0.0,39466800.0,8834090.0,15258864.640657246,15258864.640657246,12.445945945945946,59,34
h3_prize_structure,structure_standard,Standardní,Oficiální rozdělení fondu mezi výherní třídy.,71,350496,1000,10000000,0.5,120000000.0,0.36,0.0675,0.203,20000000000.0,10000000000.0,8779875000.0,4624875000.0,61,97,6,342000000.0,0.0,120000000.0,32400000.0,48147600.0,8779875.0,15611842.146568578,15611842.146568578,15.39344262295082,73,34
h3_prize_structure,structure_standard,Standardní,Oficiální rozdělení fondu mezi výherní třídy.,72,350497,1000,10000000,0.5,120000000.0,0.36,0.0675,0.203,20000000000.0,10000000000.0,8801090000.0,4646090000.0,78,58,6,201600000.0,0.0,120000000.0,21600000.0,43024800.0,8801090.0,15453062.795507563,15453062.795507563,12.293333333333333,62,34
h3_prize_structure,structure_standard,Standardní,Oficiální rozdělení fondu mezi výherní třídy.,73,350498,1000,10000000,0.5,120000000.0,0.36,0.0675,0.203,20000000000.0,10000000000.0,8713990000.0,4558990000.0,64,55,5,192000000.0,0.0,120000000.0,120000000.0,44008800.0,8713990.0,15328996.912058532,15328996.912058532,15.344262295081966,65,34
h3_prize_structure,structure_standard,Standardní,Oficiální rozdělení fondu mezi výherní třídy.,74,350499,1000,10000000,0.5,120000000.0,0.36,0.0675,0.203,20000000000.0,10000000000.0,8787325000.0,4632325000.0,67,104,9,363600000.0,0.0,120000000.0,0.0,51180000.0,8787325.0,16126118.792796208,16126118.792796208,14.80952380952381,55,34
h3_prize_structure,structure_standard,Standardní,Oficiální rozdělení fondu mezi výherní třídy.,75,350500,1000,10000000,0.5,120000000.0,0.36,0.0675,0.203,20000000000.0,10000000000.0,8803615000.0,4648615000.0,66,117,7,412800000.0,0.0,120000000.0,7200000.0,48152400.0,8803615.0,15083211.052583432,15083211.052583432,14.825396825396826,82,34
h3_prize_structure,structure_standard,Standardní,Oficiální rozdělení fondu mezi výherní třídy.,76,350501,1000,10000000,0.5,120000000.0,0.36,0.0675,0.203,20000000000.0,10000000000.0,8803105000.0,4648105000.0,70,54,6,187200000.0,0.0,120000000.0,14400000.0,45655200.0,8803105.0,16177521.986817852,16177521.986817852,14.307692307692308,44,34
h3_prize_structure,structure_standard,Standardní,Oficiální rozdělení fondu mezi výherní třídy.,77,350502,1000,10000000,0.5,120000000.0,0.36,0.0675,0.203,20000000000.0,10000000000.0,8819145000.0,4664145000.0,63,62,7,214800000.0,0.0,120000000.0,7200000.0,47769600.0,8819145.0,16427701.879568396,16427701.879568396,14.873015873015873,49,34
h3_prize_structure,structure_standard,Standardní,Oficiální rozdělení fondu mezi výherní třídy.,78,350503,1000,10000000,0.5,120000000.0,0.36,0.0675,0.203,20000000000.0,10000000000.0,8710340000.0,4555340000.0,62,86,6,302400000.0,0.0,120000000.0,100800000.0,46748400.0,8710340.0,15300958.652463578,15300958.652463578,15.129032258064516,54,34
